iso_ref,gene_ref,isoform_id,gene_id,condition_1,condition_2,gene_name,gene_biotype,iso_biotype,gene_overall_mean,gene_value_1,gene_value_2,gene_stderr_1,gene_stderr_2,gene_log2_fold_change,gene_q_value,iso_overall_mean,iso_value_1,iso_value_2,iso_stderr_1,iso_stderr_2,iso_log2_fold_change,iso_q_value,IF_overall,IF1,IF2,dIF,isoform_switch_q_value,gene_switch_q_value,PTC,IR,switchConsequencesGene
isoComp_00021316,geneComp_00006148,ENSMUST00000107956,Fam214b,KO5,KO4,Fam214b,protein_coding,protein_coding,2.6525275266635417,1.0044508835617931,4.30060416976529,0.011651777909895463,0.3316821341358,2.087191073964908,NA,1.614651744855904,0.13506484540002894,3.094238644311779,0.012659061587288292,0.3888151695106857,4.419469623461507,NA,0.43711666666666665,0.1348,0.7394333333333334,0.6046333333333334,2.521943242871255e-6,6.609045006856799e-13,FALSE,0,FALSE
isoComp_00021317,geneComp_00006148,ENSMUST00000107957,Fam214b,KO5,KO4,Fam214b,protein_coding,protein_coding,2.6525275266635417,1.0044508835617931,4.30060416976529,0.011651777909895463,0.3316821341358,2.087191073964908,NA,0.18803446918276565,0.025261904139972795,0.3508070342255585,0.013961176867779895,0.16461608139204478,3.3550451780867436,NA,0.055983333333333336,0.025466666666666665,0.08650000000000001,0.06103333333333334,0.4334213260808029,6.609045006856799e-13,FALSE,1,FALSE
isoComp_00021318,geneComp_00006148,ENSMUST00000107958,Fam214b,KO5,KO4,Fam214b,protein_coding,protein_coding,2.6525275266635417,1.0044508835617931,4.30060416976529,0.011651777909895463,0.3316821341358,2.087191073964908,NA,0.13130753068239018,0.25807294379761075,0.004542117567169601,0.008344813258118972,0.0026253285251894827,-4.20431634824505,NA,0.12906666666666666,0.25716666666666665,9.666666666666667e-4,-0.2562,6.609045006856799e-13,6.609045006856799e-13,FALSE,0,FALSE
isoComp_00021319,geneComp_00006148,ENSMUST00000107959,Fam214b,KO5,KO4,Fam214b,protein_coding,protein_coding,2.6525275266635417,1.0044508835617931,4.30060416976529,0.011651777909895463,0.3316821341358,2.087191073964908,NA,0.5439778968168565,0.586049136927168,0.501906656706545,0.04643936254890455,0.4967220643285818,-0.21955050117052596,NA,0.34235,0.5825333333333333,0.10216666666666667,-0.48036666666666666,0.13827374995473024,6.609045006856799e-13,FALSE,0,FALSE
isoComp_00021320,geneComp_00006148,ENSMUST00000140998,Fam214b,KO5,KO4,Fam214b,protein_coding,lncRNA,2.6525275266635417,1.0044508835617931,4.30060416976529,0.011651777909895463,0.3316821341358,2.087191073964908,NA,0.17455588512562545,2.0532970127125814e-6,0.34910971695423815,2.0532970127125814e-6,0.3491096478784595,5.166056587783701,NA,0.03546666666666667,0,0.07093333333333333,0.07093333333333333,1,6.609045006856799e-13,NA,0,FALSE
isoComp_00031727,geneComp_00012965,ENSMUST00000031845,Gsdme,KO5,KO4,Gsdme,protein_coding,protein_coding,4.151574962075982,1.1211583650030552,7.181991559148908,0.06427375298489009,0.5244016575797674,2.668590403254688,NA,0.13915910867359718,0.02063151658685484,0.25768670076033956,0.012709950591431011,0.1338294254663226,3.127456762014538,NA,0.027383333333333332,0.019766666666666665,0.035,0.015233333333333338,0.7613879520093972,2.709083680618282e-21,FALSE,0,TRUE
isoComp_00031728,geneComp_00012965,ENSMUST00000101405,Gsdme,KO5,KO4,Gsdme,protein_coding,protein_coding,4.151574962075982,1.1211583650030552,7.181991559148908,0.06427375298489009,0.5244016575797674,2.668590403254688,NA,0.9917649081582621,0.7947788316452989,1.1887509846712254,0.07260933911177761,0.04802317489818438,0.5748677372076554,NA,0.4368,0.7062,0.1674,-0.5388000000000001,2.709083680618282e-21,2.709083680618282e-21,FALSE,0,TRUE
isoComp_00031729,geneComp_00012965,ENSMUST00000165099,Gsdme,KO5,KO4,Gsdme,protein_coding,protein_coding,4.151574962075982,1.1211583650030552,7.181991559148908,0.06427375298489009,0.5244016575797674,2.668590403254688,NA,0.0132683646303328,0.02635251298197609,1.842162786895122e-4,0.0026052465524859843,1.8421627868951224e-4,-1.835720135737185,NA,0.011716666666666667,0.0234,3.3333333333333335e-5,-0.023366666666666668,0.06080806800032122,2.709083680618282e-21,FALSE,0,TRUE
isoComp_00031730,geneComp_00012965,ENSMUST00000167893,Gsdme,KO5,KO4,Gsdme,protein_coding,protein_coding,4.151574962075982,1.1211583650030552,7.181991559148908,0.06427375298489009,0.5244016575797674,2.668590403254688,NA,0.3045280850234609,3.061314445644096e-7,0.6090558639154772,1.5834611242797977e-7,0.30703073717993856,5.951953534978754,NA,0.040383333333333334,0,0.08076666666666667,0.08076666666666667,0.39073919576501087,2.709083680618282e-21,FALSE,0,TRUE
isoComp_00031731,geneComp_00012965,ENSMUST00000170142,Gsdme,KO5,KO4,Gsdme,protein_coding,protein_coding,4.151574962075982,1.1211583650030552,7.181991559148908,0.06427375298489009,0.5244016575797674,2.668590403254688,NA,2.6370168494944997,0.2597146639046857,5.014319035084314,0.011702245629535672,0.21529478771455388,4.219422210067059,NA,0.4678333333333333,0.2343,0.7013666666666667,0.4670666666666667,6.609045006856799e-13,2.709083680618282e-21,FALSE,0,TRUE
isoComp_00031733,geneComp_00012965,ENSMUST00000204700,Gsdme,KO5,KO4,Gsdme,protein_coding,retained_intron,4.151574962075982,1.1211583650030552,7.181991559148908,0.06427375298489009,0.5244016575797674,2.668590403254688,NA,0.04332047693342319,0.013351792187272116,0.07328916167957426,0.009357305046086704,0.02695974259055604,1.834595494449838,NA,0.01055,0.011066666666666667,0.010033333333333333,-0.001033333333333334,0.9054700842172054,2.709083680618282e-21,NA,0,TRUE
isoComp_00031791,geneComp_00012984,ENSMUST00000004140,Gstm1,KO5,KO4,Gstm1,protein_coding,protein_coding,57.27458485894884,24.524863990335948,90.02430572756174,0.10756132206724087,5.10458916573659,1.8756415417734702,NA,45.91259474761876,23.83299717448794,67.99219232074958,0.41527511198815087,1.0326228838874933,1.5120156575107346,NA,0.8662,0.9717666666666667,0.7606333333333334,-0.21113333333333328,0.011284607730075762,0.011284607730075762,FALSE,0,TRUE
isoComp_00031794,geneComp_00012984,ENSMUST00000198532,Gstm1,KO5,KO4,Gstm1,protein_coding,lncRNA,57.27458485894884,24.524863990335948,90.02430572756174,0.10756132206724087,5.10458916573659,1.8756415417734702,NA,10.639620790049372,0.5988162016348971,20.68042537846385,0.37248761376954986,5.776275886200132,5.086812744002609,NA,0.12436666666666667,0.024433333333333335,0.2243,0.19986666666666666,0.011284607730075762,0.011284607730075762,NA,0,TRUE
isoComp_00032267,geneComp_00013098,ENSMUST00000071951,H2-Q7,KO5,KO4,H2-Q7,protein_coding,protein_coding,57.80045595839851,82.47652851759956,33.124383399197455,0.10147371858317038,1.1709585749362745,-1.3158294490266458,NA,16.319305501218714,18.070237448084864,14.568373554352565,0.05509662800515801,0.6240006283097139,-0.31058385137747635,NA,0.3299,0.21906666666666666,0.44073333333333337,0.2216666666666667,6.464328985716122e-15,6.464328985716122e-15,FALSE,0,TRUE
isoComp_00032269,geneComp_00013098,ENSMUST00000078205,H2-Q7,KO5,KO4,H2-Q7,protein_coding,protein_coding,57.80045595839851,82.47652851759956,33.124383399197455,0.10147371858317038,1.1709585749362745,-1.3158294490266458,NA,10.42214135575349,17.077825819684477,3.7664568918225036,0.6833201940371147,0.19820027576940444,-2.1778636227197192,NA,0.1606,0.2071,0.11410000000000001,-0.093,4.867911080902458e-7,6.464328985716122e-15,FALSE,0,TRUE
isoComp_00032270,geneComp_00013098,ENSMUST00000116598,H2-Q7,KO5,KO4,H2-Q7,protein_coding,protein_coding,57.80045595839851,82.47652851759956,33.124383399197455,0.10147371858317038,1.1709585749362745,-1.3158294490266458,NA,24.51816654040926,38.785493823861856,10.25083925695667,0.6297480538449024,1.1974521195638388,-1.918740353136899,NA,0.3892333333333333,0.47023333333333334,0.3082333333333333,-0.16200000000000003,2.1052920767357093e-4,6.464328985716122e-15,FALSE,0,TRUE
isoComp_00032271,geneComp_00013098,ENSMUST00000173016,H2-Q7,KO5,KO4,H2-Q7,protein_coding,retained_intron,57.80045595839851,82.47652851759956,33.124383399197455,0.10147371858317038,1.1709585749362745,-1.3158294490266458,NA,1.5480979545681546,1.860893899302375,1.2353020098339342,0.14367237193089422,0.3119872068899148,-0.5872320776954357,NA,0.029733333333333334,0.022566666666666665,0.0369,0.014333333333333337,0.21492387126454482,6.464328985716122e-15,NA,2,TRUE
isoComp_00032272,geneComp_00013098,ENSMUST00000173788,H2-Q7,KO5,KO4,H2-Q7,protein_coding,retained_intron,57.80045595839851,82.47652851759956,33.124383399197455,0.10147371858317038,1.1709585749362745,-1.3158294490266458,NA,4.978623400244262,6.654086470981599,3.3031603295069254,0.07892789013684207,0.10889147198849561,-1.008199101164593,NA,0.09033333333333333,0.08066666666666666,0.1,0.01933333333333334,0.05514700318197483,6.464328985716122e-15,NA,4,TRUE
isoComp_00038999,geneComp_00015168,ENSMUST00000035077,Ltf,KO5,KO4,Ltf,protein_coding,protein_coding,536.9237129444692,21.593633611358655,1052.2537922775798,0.4021351144640245,22.213802057407882,5.6060786232304585,NA,389.8173143180038,20.742504324599704,758.892124311408,0.2709755917413299,6.416004655699285,5.192556482679615,NA,0.8413666666666666,0.9608,0.7219333333333333,-0.23886666666666667,4.2173814737350076e-44,4.1342324892859363e-51,FALSE,0,TRUE
isoComp_00039004,geneComp_00015168,ENSMUST00000198152,Ltf,KO5,KO4,Ltf,protein_coding,nonsense_mediated_decay,536.9237129444692,21.593633611358655,1052.2537922775798,0.4021351144640245,22.213802057407882,5.6060786232304585,NA,42.18929294662472,0.47129222777259844,83.90729366547683,0.04992562427008378,3.6523330613717335,7.445911215603441,NA,0.05073333333333333,0.021766666666666667,0.07970000000000001,0.05793333333333334,3.51794982281913e-24,4.1342324892859363e-51,NA,0,TRUE
isoComp_00039007,geneComp_00015168,ENSMUST00000199815,Ltf,KO5,KO4,Ltf,protein_coding,nonsense_mediated_decay,536.9237129444692,21.593633611358655,1052.2537922775798,0.4021351144640245,22.213802057407882,5.6060786232304585,NA,87.77129866809877,1.7295428770639867e-7,175.54259716324324,8.94603915930355e-8,20.469306214038863,14.09959076765617,NA,0.08308333333333333,0,0.16616666666666666,0.16616666666666666,4.1342324892859363e-51,4.1342324892859363e-51,TRUE,0,TRUE
isoComp_00041122,geneComp_00015645,ENSMUST00000046717,Mga,KO5,KO4,Mga,protein_coding,protein_coding,7.718405101970756,6.102504804138858,9.334305399802654,0.17088045985622036,0.277800215838105,0.6123237326151203,NA,2.9408180312129675,2.2115379116535747,3.67009815077236,0.11231136714410109,0.05543458508985967,0.7281854826045094,NA,0.3787333333333333,0.36383333333333334,0.39363333333333334,0.029799999999999993,0.6136790788470333,0.013894680794096365,FALSE,NA,NA
isoComp_00041123,geneComp_00015645,ENSMUST00000079934,Mga,KO5,KO4,Mga,protein_coding,protein_coding,7.718405101970756,6.102504804138858,9.334305399802654,0.17088045985622036,0.277800215838105,0.6123237326151203,NA,0.6027259879195822,0.48840952046889324,0.7170424553702711,0.01929355412520752,0.01593923509630792,0.5447079856858184,NA,0.07866666666666666,0.0803,0.07703333333333333,-0.0032666666666666677,0.9136841445138326,0.013894680794096365,FALSE,NA,NA
isoComp_00041125,geneComp_00015645,ENSMUST00000110774,Mga,KO5,KO4,Mga,protein_coding,protein_coding,7.718405101970756,6.102504804138858,9.334305399802654,0.17088045985622036,0.277800215838105,0.6123237326151203,NA,0.15047214720918145,0.1065154927571162,0.19442880166124668,0.0673836819579099,0.11045958950144627,0.8110766707125857,NA,0.018733333333333334,0.01686666666666667,0.0206,0.0037333333333333316,0.6999601655146531,0.013894680794096365,FALSE,NA,NA
isoComp_00041126,geneComp_00015645,ENSMUST00000122889,Mga,KO5,KO4,Mga,protein_coding,lncRNA,7.718405101970756,6.102504804138858,9.334305399802654,0.17088045985622036,0.277800215838105,0.6123237326151203,NA,0.6827532468895805,0.31476643939016685,1.0507400543889942,0.19156786513927518,0.3747187087167183,1.7075966912484564,NA,0.08023333333333334,0.049966666666666666,0.1105,0.060533333333333335,0.12693417593296405,0.013894680794096365,NA,NA,NA
isoComp_00041128,geneComp_00015645,ENSMUST00000132054,Mga,KO5,KO4,Mga,protein_coding,lncRNA,7.718405101970756,6.102504804138858,9.334305399802654,0.17088045985622036,0.277800215838105,0.6123237326151203,NA,0.9212877875502106,0.9765279104911835,0.8660476646092377,0.05112911167499957,0.17526805972535223,-0.171350500618208,NA,0.12736666666666666,0.1607,0.09403333333333333,-0.06666666666666668,0.13833366345757026,0.013894680794096365,NA,NA,NA
isoComp_00041129,geneComp_00015645,ENSMUST00000138851,Mga,KO5,KO4,Mga,protein_coding,lncRNA,7.718405101970756,6.102504804138858,9.334305399802654,0.17088045985622036,0.277800215838105,0.6123237326151203,NA,1.9008314123032433,1.4517037353862006,2.349959089220286,0.11639680878588317,0.0697499326045037,0.6911109210689972,NA,0.24471666666666667,0.23729999999999998,0.2521333333333333,0.014833333333333337,0.6999601655146531,0.013894680794096365,NA,NA,NA
isoComp_00041131,geneComp_00015645,ENSMUST00000152148,Mga,KO5,KO4,Mga,protein_coding,lncRNA,7.718405101970756,6.102504804138858,9.334305399802654,0.17088045985622036,0.277800215838105,0.6123237326151203,NA,0.4596884028761518,0.5263363014554135,0.3930405042968901,0.03504944802062725,0.03065150021994492,-0.41221307189240974,NA,0.06448333333333334,0.08666666666666667,0.0423,-0.04436666666666667,0.013894680794096365,0.013894680794096365,NA,NA,NA
isoComp_00044256,geneComp_00016429,ENSMUST00000169273,Ndst1,KO5,KO4,Ndst1,protein_coding,protein_coding,6.400077256386389,3.6274220025078936,9.172732510264884,0.07838735719693658,0.15242089667074252,1.336007208461389,NA,2.1690882003435465,1.1934409348905959,3.144735465796497,0.29643132231317754,0.14435982396425134,1.390353700090683,NA,0.335,0.3264666666666667,0.34353333333333336,0.017066666666666674,0.8792955501087656,7.38142841772481e-6,FALSE,0,TRUE
isoComp_00044257,geneComp_00016429,ENSMUST00000235795,Ndst1,KO5,KO4,Ndst1,protein_coding,protein_coding,6.400077256386389,3.6274220025078936,9.172732510264884,0.07838735719693658,0.15242089667074252,1.336007208461389,NA,2.737054409357428,1.446386120669603,4.027722698045253,0.07896295224544146,0.028190465948032893,1.471148935828888,NA,0.41881666666666667,0.3984,0.4392333333333333,0.04083333333333333,0.32487184646941636,7.38142841772481e-6,FALSE,0,TRUE
isoComp_00044258,geneComp_00016429,ENSMUST00000237070,Ndst1,KO5,KO4,Ndst1,protein_coding,protein_coding,6.400077256386389,3.6274220025078936,9.172732510264884,0.07838735719693658,0.15242089667074252,1.336007208461389,NA,0.2854172791798441,0.30897072503862083,0.2618638333210674,0.049510905003147185,0.1774053802758571,-0.2305397812458013,NA,0.05695,0.08556666666666667,0.028333333333333335,-0.05723333333333333,0.27080309370021005,7.38142841772481e-6,FALSE,0,TRUE
isoComp_00044260,geneComp_00016429,ENSMUST00000237783,Ndst1,KO5,KO4,Ndst1,protein_coding,protein_coding,6.400077256386389,3.6274220025078936,9.172732510264884,0.07838735719693658,0.15242089667074252,1.336007208461389,NA,0.6016958907966404,0.6786225664616606,0.5247692151316202,0.26660083519827305,0.08167847049445709,-0.36479704271624075,NA,0.12333333333333334,0.1896,0.05706666666666666,-0.13253333333333334,0.15609892168986741,7.38142841772481e-6,FALSE,0,TRUE
isoComp_00044261,geneComp_00016429,ENSMUST00000237885,Ndst1,KO5,KO4,Ndst1,protein_coding,protein_coding,6.400077256386389,3.6274220025078936,9.172732510264884,0.07838735719693658,0.15242089667074252,1.336007208461389,NA,0.5384241480632883,9.68301430296729e-7,1.0768473278251465,9.68301430296729e-7,0.3697493223143586,6.7638657957712605,NA,0.05818333333333334,0,0.11636666666666667,0.11636666666666667,7.38142841772481e-6,7.38142841772481e-6,FALSE,0,TRUE
isoComp_00050025,geneComp_00017953,ENSMUST00000063888,Pld4,KO5,KO4,Pld4,protein_coding,protein_coding,6.203505575356719,3.8910532960733435,8.515957854640096,0.24096851475670128,0.1759120601767576,1.1279982152619978,NA,5.545056662250446,3.8471085175909607,7.243004806909932,0.23709079329137425,0.07290806475462237,0.9110590690942929,NA,0.9201666666666667,0.9887666666666667,0.8515666666666667,-0.1372,1.6280419933618122e-7,1.6280419933618122e-7,FALSE,0,NA
isoComp_00050026,geneComp_00017953,ENSMUST00000220826,Pld4,KO5,KO4,Pld4,protein_coding,retained_intron,6.203505575356719,3.8910532960733435,8.515957854640096,0.24096851475670128,0.1759120601767576,1.1279982152619978,NA,0.46304152159117645,0.043944730710473,0.8821383124718799,0.00395596615811074,0.14602258447539568,4.047713445295603,NA,0.0572,0.011233333333333333,0.10316666666666667,0.09193333333333334,2.521943242871255e-6,1.6280419933618122e-7,NA,0,NA
isoComp_00050028,geneComp_00017953,ENSMUST00000222886,Pld4,KO5,KO4,Pld4,protein_coding,retained_intron,6.203505575356719,3.8910532960733435,8.515957854640096,0.24096851475670128,0.1759120601767576,1.1279982152619978,NA,0.12328954297476391,3.534812316926169e-8,0.24657905060140464,1.828377289288718e-8,0.1647849074068269,4.681326376005685,NA,0.014133333333333335,0,0.02826666666666667,0.02826666666666667,0.32487184646941636,1.6280419933618122e-7,NA,0,NA
isoComp_00053055,geneComp_00018673,ENSMUST00000112036,Ptprc,KO5,KO4,Ptprc,protein_coding,retained_intron,15.485364509997854,4.526840658392493,26.443888361603218,0.1937747419786116,0.19079279564618912,2.54371989869182,NA,0.3574201167118088,0.051534066697921155,0.6633061667256964,0.013120468123619238,0.12145765774501167,3.451805431908472,NA,0.0184,0.011666666666666667,0.025133333333333334,0.013466666666666667,0.120975495008127,1.1047421223698744e-4,NA,0,FALSE
isoComp_00053057,geneComp_00018673,ENSMUST00000182283,Ptprc,KO5,KO4,Ptprc,protein_coding,protein_coding,15.485364509997854,4.526840658392493,26.443888361603218,0.1937747419786116,0.19079279564618912,2.54371989869182,NA,5.99160012275966,2.3715532985574,9.611646946961919,0.10499649047215254,0.871952852236089,2.014381026479063,NA,0.44566666666666666,0.5278333333333334,0.3635,-0.1643333333333334,0.07278206893059812,1.1047421223698744e-4,FALSE,0,FALSE
isoComp_00053058,geneComp_00018673,ENSMUST00000182755,Ptprc,KO5,KO4,Ptprc,protein_coding,protein_coding,15.485364509997854,4.526840658392493,26.443888361603218,0.1937747419786116,0.19079279564618912,2.54371989869182,NA,6.636954045015892,1.2937204725539597,11.980187617477824,0.1087876428786434,0.6357266545538298,3.2011477504198136,NA,0.36891666666666667,0.28473333333333334,0.4531,0.16836666666666666,1.1047421223698744e-4,1.1047421223698744e-4,FALSE,0,FALSE
isoComp_00053059,geneComp_00018673,ENSMUST00000183301,Ptprc,KO5,KO4,Ptprc,protein_coding,protein_coding,15.485364509997854,4.526840658392493,26.443888361603218,0.1937747419786116,0.19079279564618912,2.54371989869182,NA,0.6567744561180638,0.1821355203129884,1.1314133919231393,0.058759568562172314,0.16520615615635922,2.570625233560978,NA,0.04098333333333334,0.039266666666666665,0.0427,0.003433333333333337,0.6783320674381942,1.1047421223698744e-4,FALSE,0,FALSE
isoComp_00053061,geneComp_00018673,ENSMUST00000187586,Ptprc,KO5,KO4,Ptprc,protein_coding,retained_intron,15.485364509997854,4.526840658392493,26.443888361603218,0.1937747419786116,0.19079279564618912,2.54371989869182,NA,0.5145251582466026,0.06711455877054402,0.9619357577226612,0.010383133957048098,0.04796654483811098,3.6557857955929465,NA,0.025716666666666665,0.015066666666666667,0.036366666666666665,0.0213,0.018444317944767103,1.1047421223698744e-4,NA,1,FALSE
isoComp_00053063,geneComp_00018673,ENSMUST00000195533,Ptprc,KO5,KO4,Ptprc,protein_coding,protein_coding,15.485364509997854,4.526840658392493,26.443888361603218,0.1937747419786116,0.19079279564618912,2.54371989869182,NA,1.0758969242833698,0.5503246666394559,1.601469181927284,0.15357978365212177,0.11790417714723736,1.5240416887911628,NA,0.08985,0.1191,0.0606,-0.058499999999999996,0.10768227905690404,1.1047421223698744e-4,FALSE,0,FALSE
isoComp_00055066,geneComp_00019122,ENSMUST00000022881,Retreg1,KO5,KO4,Retreg1,protein_coding,protein_coding,3.6547739902602934,2.102482428155719,5.207065552364868,0.31335244334598655,0.04831194949818735,1.3042992199648418,NA,2.6850943323643652,0.8938225796921518,4.476366085036578,0.20757965046603713,0.2739386037320259,2.3114358437473883,NA,0.6670833333333334,0.4752,0.8589666666666667,0.38376666666666664,0.06600443426617979,0.0077342238820164244,FALSE,0,TRUE
isoComp_00055067,geneComp_00019122,ENSMUST00000226438,Retreg1,KO5,KO4,Retreg1,protein_coding,protein_coding,3.6547739902602934,2.102482428155719,5.207065552364868,0.31335244334598655,0.04831194949818735,1.3042992199648418,NA,0.36087999591475167,0.4727895005147094,0.24897049131479396,0.24042595221815985,0.2420554663768106,-0.8986065836014848,NA,0.1241,0.19963333333333333,0.04856666666666667,-0.15106666666666665,0.4334213260808029,0.0077342238820164244,FALSE,0,TRUE
isoComp_00055070,geneComp_00019122,ENSMUST00000228327,Retreg1,KO5,KO4,Retreg1,protein_coding,protein_coding,3.6547739902602934,2.102482428155719,5.207065552364868,0.31335244334598655,0.04831194949818735,1.3042992199648418,NA,0.47813016431013244,0.7358692209308646,0.2203911076894003,0.27539708103206095,0.10377025262942592,-1.6948376589292966,NA,0.18393333333333334,0.3252333333333333,0.042633333333333336,-0.28259999999999996,0.0077342238820164244,0.0077342238820164244,FALSE,0,TRUE
isoComp_00055638,geneComp_00019264,ENSMUST00000091694,Ripor2,KO5,KO4,Ripor2,protein_coding,protein_coding,13.091433580477437,6.374894276313275,19.8079728846416,0.5191634143827122,0.6383310336531824,1.6340747650287368,NA,5.991052046958484,3.230109035065539,8.75199505885143,0.12938416445044648,0.13110804132917123,1.4352170380648428,NA,0.47919999999999996,0.5155,0.4429,-0.07259999999999994,0.9054700842172054,0.3272600402583271,FALSE,NA,NA
isoComp_00055639,geneComp_00019264,ENSMUST00000110383,Ripor2,KO5,KO4,Ripor2,protein_coding,protein_coding,13.091433580477437,6.374894276313275,19.8079728846416,0.5191634143827122,0.6383310336531824,1.6340747650287368,NA,4.9796254700821105,1.6890062612103984,8.270244678953823,0.9585030866559724,0.5634401360568161,2.2849822304169973,NA,0.33175,0.24666666666666667,0.41683333333333333,0.17016666666666666,0.3272600402583271,0.3272600402583271,FALSE,NA,NA
